3.157802502713711
Time 	 Eb 	 Ea 	 Ep 	 phi_d 	 phi_z 	 KED 	 MLD 	 K 	 E_k 	 Eb_D 	 Ea_D 	 Ep_D 	 phi_d_D 	 phi_z_D 	 KED_D 	 K_D 	 Eb_U 	 Ea_U 	 Ep_U 	 phi_d_U 	 phi_z_U 	 KED_U 	 K_U 
931.4999999968353	0.0	29889364641.336197	29889364641.336197	2.8920213541534635e-05	-2173.915579659047	2.8130150263965733e-06	-8.36082268370607	0.14676867742118552	53476.99930946973	0.0	703309042.6925154	703309042.6925154	0.0004587927182777947	631720.4778264172	1.3167191575016231e-05	0.6127290845656803	0.0	966918312.897694	966918312.897694	0.00031871746258082726	-625573.6924947486	8.771501621534818e-06	0.4239485617674811
971.999999996645	0.0	29889322360.291878	29889322360.291878	2.5479499247197092e-05	-2350.919459662828	2.7877546261551046e-06	-8.395167731629392	0.12927035896998187	53020.98131935883	0.0	703307235.2613175	703307235.2613175	0.0004094834723300559	635220.3805412389	1.3052590812169385e-05	0.5468316359094504	0.0	966914102.7216575	966914102.7216575	0.0003087336884401397	-625040.881052434	8.6564002419409e-06	0.41052304523538713
1012.4999999964547	0.0	29889280393.578983	29889280393.578983	2.6002959094781282e-05	-2003.265467043636	2.774874682434882e-06	-8.431908945686901	0.13186828991025554	52722.75951863139	0.0	703305553.1753688	703305553.1753688	0.0004262859425150975	634506.3830770281	1.3091664435992971e-05	0.5694383422948619	0.0	966909574.4017546	966909574.4017546	0.0003045517608879254	-623680.9371992205	8.535563436971305e-06	0.4048135849603924
1052.9999999968138	0.0	29889237591.819855	29889237591.819855	2.233135857333727e-05	-2228.4404917684806	2.737640857021565e-06	-8.464556709265176	0.11318335932030496	52045.76052157402	0.0	703303585.4199768	703303585.4199768	0.0004643288424909695	632997.9793744831	1.2860288679641915e-05	0.6200919214589654	0.0	966904838.0219748	966904838.0219748	0.0003142796755072376	-620866.2972286011	8.4162257039346e-06	0.41758611144867597
1093.499999997391	0.0	29889192716.28565	29889192716.28565	2.622105726529861e-05	-1900.0096007382774	2.7105941629246497e-06	-8.502496006389777	0.1328896515575944	51539.74933061796	0.0	703301889.5805918	703301889.5805918	0.00040921206363140483	636150.6645329098	1.2714261127506718e-05	0.5471307634920721	0.0	966899993.050467	966899993.050467	0.00034169688036270526	-618425.2187209261	8.297446427224412e-06	0.453841402318202
1133.999999997968	0.0	29889148828.076576	29889148828.076576	2.5165477255783406e-05	-1322.3191115788266	2.699208125579219e-06	-8.54642571884984	0.1274685773482985	51245.77611651107	0.0	703299172.5251609	703299172.5251609	0.0003820325316607555	659702.3423519607	1.2788760191070153e-05	0.5108820977150925	0.0	966895087.7006621	966895087.7006621	0.0003677868535973295	-615381.6373902515	8.181936791388828e-06	0.4883140101958943
1174.499999998545	0.0	29889102182.89776	29889102182.89776	2.608454819512824e-05	-202.2930858637024	2.6610363429497953e-06	-8.59754392971246	0.13207713781287767	50555.0194723341	0.0	703295592.0972722	703295592.0972722	0.0003413240081667871	662723.2238646521	1.2520190464656906e-05	0.4562346130559455	0.0	966890114.8057142	966890114.8057142	0.0003945795671113528	-611757.7841900376	8.072455148028604e-06	0.5237122729135953
1214.999999999122	0.0	29889045877.98115	29889045877.98115	2.3794265304219545e-05	-108.0082015658885	2.635289274201404e-06	-8.648562300319488	0.12044800650387409	50091.288655409124	0.0	703291402.6545707	703291402.6545707	0.000262232741078068	664362.7702460582	1.238444675329482e-05	0.3508029957311519	0.0	966885041.2613959	966885041.2613959	0.0004274714063323751	-609325.0154282326	7.965314349925826e-06	0.567196075636811
1255.4999999996992	0.0	29888988758.17545	29888988758.17545	2.0745277241200963e-05	-44.312347172297606	2.6221988798389767e-06	-8.702975239616613	0.10494904635866124	49792.30532888732	0.0	703287742.469747	703287742.469747	0.00022242021632683535	659867.1232475883	1.2391898603140893e-05	0.29761216189753054	0.0	966879871.5090923	966879871.5090923	0.00046150820230411006	-606839.4327151278	7.862179178395679e-06	0.6122161755264789
1296.0000000002763	0.0	29888932048.14579	29888932048.14579	1.8933357707857553e-05	-265.49531186934183	2.5864057294150862e-06	-8.757687699680512	0.09576682518784381	49128.05769528673	0.0	703284570.6447284	703284570.6447284	0.00017730000575107063	655972.4599000963	1.2151114320558702e-05	0.23713589716486916	0.0	966874629.4546045	966874629.4546045	0.0004670923875494221	-603889.1408496107	7.764615512080649e-06	0.6195080473453974
1336.5000000008533	0.0	29888875306.32296	29888875306.32296	1.8194154282153265e-05	-426.70143531672807	2.5605492474546427e-06	-8.811900958466454	0.09200146030716527	48692.5656064743	0.0	703280959.3059498	703280959.3059498	0.0001295939463228272	659371.2249086178	1.2014245476902715e-05	0.17346487314912787	0.0	966869336.5401502	966869336.5401502	0.00045964839802665813	-602117.4318713633	7.669896578479488e-06	0.6095737579840305
1377.0000000014304	0.0	29888820999.352474	29888820999.352474	1.4785341273550511e-05	-315.0502464214499	2.5431347726455617e-06	-8.863917731629392	0.0747236033211389	48310.351740773825	0.0	703277759.6043947	703277759.6043947	9.797706861644189e-05	656703.8344113186	1.195157435285694e-05	0.13120694959918494	0.0	966864094.1990292	966864094.1990292	0.0004940366550065217	-600065.9094486199	7.5788475734772165e-06	0.6551609269779253
