2.3931370274789816
Time 	 Eb 	 Ea 	 Ep 	 phi_d 	 phi_z 	 KED 	 MLD 	 K 	 E_k 	 Eb_D 	 Ea_D 	 Ep_D 	 phi_d_D 	 phi_z_D 	 KED_D 	 K_D 	 Eb_U 	 Ea_U 	 Ep_U 	 phi_d_U 	 phi_z_U 	 KED_U 	 K_U 
944.9999999967719	29887331800.63892	2399292.7616211474	29889731093.400543	3.0832716284398085e-06	-813.4949566906193	4.1134860851230926e-07	-7.998901757188499	0.01536126104556706	7685.374061022866	2072816417.8103268	2799.3445561882104	2072819217.154883	2.218689340106996e-06	275037.30936964066	1.6259203312092194e-06	0.005069892088091463	2849662948.673197	5231.293637055438	2849668179.9668345	1.445672025198649e-06	-270949.51593224355	4.6573982060507076e-07	0.003238975886553822
985.4999999965816	29887173330.706505	2550782.276396394	29889724112.982903	3.207720549970916e-06	-1169.6331392547881	4.126957068047517e-07	-8.00848642172524	0.015968108333379652	7710.486816593938	2072825811.48878	2848.4123856024817	2072828659.901166	2.4633893107071746e-06	270011.38130892534	1.6486832867189592e-06	0.00562880318029521	2849651698.011328	5398.754223563242	2849657096.765552	1.423098512599979e-06	-270185.48761532333	4.561989441137042e-07	0.003185772003190548
1025.999999996429	29887060416.54328	2654601.91513139	29889715018.458405	3.2717024828941177e-06	-1527.5274041819248	4.1429494732574795e-07	-8.026857028753994	0.016272821438641567	7740.831469136474	2072834159.4840467	2930.7356008505444	2072837090.2196474	2.744341755757125e-06	264808.9429759296	1.6727222363082695e-06	0.006270702227717525	2849640407.585253	5529.326952088158	2849645936.9122047	1.4032911924693797e-06	-269230.2839601971	4.475083565080321e-07	0.003138832680378486
1066.4999999970062	29886947972.686153	2755557.1338909864	29889703529.820038	3.230429577980641e-06	-1861.2248517183332	4.1603557638133567e-07	-8.035742811501597	0.016053514614529016	7774.721323170352	2072841434.7164161	3026.1978579359125	2072844460.914274	2.7923408863136756e-06	260281.65124984374	1.6968630892255372e-06	0.006380366659142372	2849629090.228402	5621.68038857542	2849634711.908791	1.3746735058713107e-06	-268282.7564505792	4.397007737883359e-07	0.00307228162092637
1106.9999999975832	29886845215.663376	2844331.4690181017	29889689547.132393	2.9905611654858224e-06	-2138.852871433792	4.173750862772681e-07	-8.045826677316294	0.014847956101540657	7801.4458398340375	2072847725.4169102	3130.5705376416445	2072850855.9874477	2.4962096968022803e-06	257207.45992510213	1.7173308998007026e-06	0.00570380013196146	2849617751.587149	5682.040683903266	2849623433.627833	1.3525423928486489e-06	-267537.1709865411	4.326883042554202e-07	0.0030202477875534775
1147.4999999981603	29886760596.39006	2912530.451360792	29889673126.841415	2.8225154744018067e-06	-2337.7801258960417	4.182453056424624e-07	-8.060403354632587	0.014000451891353915	7819.5079855023505	2072853217.6970875	3213.093501808122	2072856430.790589	2.1904148236253724e-06	256075.9585466228	1.7335288110976415e-06	0.005005300240746569	2849606400.963236	5713.147137770895	2849612114.1103735	1.3345144644714846e-06	-267200.7375426465	4.2635507090187915e-07	0.0029773060338507086
1187.9999999987374	29886681274.86232	2973295.553135544	29889654570.415455	2.7353039454182074e-06	-2448.165590701705	4.182862803244804e-07	-8.082767571884984	0.013554767330239937	7821.472661550795	2072858152.225309	3302.25746701844	2072861454.4827757	1.98854004148903e-06	256993.0548194934	1.7431298980984882e-06	0.004544267908788439	2849595047.5716276	5717.979661974124	2849600765.5512896	1.309465046787528e-06	-267232.09407947154	4.2053295675592396e-07	0.002918686306751911
1228.4999999993145	29886610239.441757	3024069.256989628	29889634308.69875	2.696603981961665e-06	-2473.3551114662164	4.183509860507618e-07	-8.109524760383387	0.013349839425355406	7824.088813851993	2072862783.7202995	3398.5468472437933	2072866182.2671466	1.824588648371859e-06	259783.12258118822	1.7518356678012563e-06	0.004169861359651628	2849583692.454063	5708.03225450404	2849589400.4863176	1.2926426053731593e-06	-266952.51808200736	4.1503215151935343e-07	0.002878312243749817
1268.9999999998915	29886548857.17858	3063964.048332989	29889612821.226917	2.6813083357272717e-06	-2422.734474629972	4.189759497026504e-07	-8.132388178913738	0.013260722206849212	7836.850474150125	2072867356.090135	3478.3265994591634	2072870834.4167352	1.7128579718513605e-06	264102.30409274757	1.7632761968204926e-06	0.003914680021079766	2849572341.9575243	5686.366654726211	2849578028.324179	1.274521373472524e-06	-266392.81238930125	4.097357048382436e-07	0.0028348628542530898
1309.5000000004686	29886485339.17339	3105256.4581331313	29889590595.631523	2.705201741129757e-06	-2312.5904081066406	4.2009661989852114e-07	-8.153254792332268	0.01336529239830009	7858.755564820713	2072872079.8401365	3519.049908882938	2072875598.8900456	1.6445027673739533e-06	269250.56006869645	1.7771864072544468e-06	0.003758493855694044	2849560997.3930645	5657.319276372902	2849566654.71234	1.2597043368908907e-06	-265704.9222870855	4.045591317336702e-07	0.0027987591741558517
