2.7224798510101373
Time 	 Eb 	 Ea 	 Ep 	 phi_d 	 phi_z 	 KED 	 MLD 	 K 	 E_k 	 Eb_D 	 Ea_D 	 Ep_D 	 phi_d_D 	 phi_z_D 	 KED_D 	 K_D 	 Eb_U 	 Ea_U 	 Ep_U 	 phi_d_U 	 phi_z_U 	 KED_U 	 K_U 
944.9999999967719	29887721875.77656	1833236.6873676777	29889555112.463932	1.3132899433742726e-05	-5054.827779343346	1.313425505528098e-06	-8.185403354632587	0.06645682094416151	24987.595432337883	2072789931.4946856	7220.910768209491	2072797152.405454	0.00010874637301566364	656378.0696892227	4.158588060901262e-06	0.24774140805745912	2849619335.4647374	11990.146178646477	2849631325.6109166	1.6915324005631383e-05	-696089.3016060626	2.086253889881294e-06	0.03851155388978471
985.4999999965816	29887615483.120953	1891427.0543737411	29889506910.175323	1.2555024252129223e-05	-4328.391625480937	1.312133774100996e-06	-8.23003194888179	0.06352853847393776	24964.40275525852	2072786842.1773155	7272.871726010926	2072794115.049041	7.763590251808178e-05	682966.4805712613	4.189827901383896e-06	0.17689130051190363	2849607434.218226	12325.002793750726	2849619759.2210197	1.6425292066584682e-05	-703381.7783802552	2.060170255736763e-06	0.03738897593259016
1025.999999996429	29887523133.281754	1937419.0891937017	29889460552.37095	1.1773873786904635e-05	-2885.208180270783	1.3097656057220208e-06	-8.283945686900958	0.059564073934996825	24920.586438878367	2072787682.473594	7323.178339945617	2072795005.6519337	5.3839000602927136e-05	704907.1316679444	4.205992828224801e-06	0.12266823862531988	2849595259.2124424	12599.46454616077	2849607858.676988	1.4883418193831023e-05	-707530.2912938825	2.0351132326922046e-06	0.03387444543926257
1066.4999999970062	29887455969.602966	1966600.9686145782	29889422570.57158	1.1026004867934576e-05	-1917.5089293552026	1.3041077986680734e-06	-8.317791533546325	0.05576935246811107	24813.800468427355	2072790145.3530483	7330.9159765788345	2072797476.2690246	4.076705334570126e-05	714853.8181231949	4.20712174685431e-06	0.09287327977136026	2849582853.849119	12825.9454916697	2849595679.7946115	1.3747304129979036e-05	-709794.4265136691	2.0115275987604193e-06	0.03128604364923687
1106.9999999975832	29887398602.515526	1989897.370914936	29889388499.886444	1.0391555973065443e-05	-1436.9064645569533	1.2967992710877609e-06	-8.352835463258787	0.05255330796851841	24675.41525161861	2072793833.028323	7277.277308152056	2072801110.3056312	3.406799667094622e-05	718878.2505398452	4.1989178753375506e-06	0.07759441204932636	2849570313.754918	13024.27405193122	2849583338.02897	1.2502898728073412e-05	-710402.3615260634	1.989556157589898e-06	0.028454895470168582
1147.4999999981603	29887357282.936558	1999812.7775759697	29889357095.714134	9.98110854988681e-06	-1349.805609651627	1.2882084180679033e-06	-8.385283546325878	0.05047140917780424	24512.450039951953	2072795742.1365733	7181.308890610468	2072802923.4454641	3.03893176411881e-05	718435.5932572121	4.1908075017782545e-06	0.06919329721174192	2849557652.386853	13213.377054405864	2849570865.7639084	1.1375187042382292e-05	-709264.5653887751	1.968969122962947e-06	0.02589279092356338
1187.9999999987374	29887310691.118107	2011040.355828762	29889321731.47393	9.791594790761074e-06	-1167.3102091673932	1.280831912330756e-06	-8.423821884984026	0.04950969013485698	24372.635413506912	2072798557.1452096	7095.632299937308	2072805652.7775097	2.7615688740491918e-05	722756.3973691489	4.180913238508079e-06	0.06285384091314601	2849544866.0227118	13402.31447359128	2849558268.337186	1.0417088279911868e-05	-706622.0355767054	1.949529703865071e-06	0.023719034179271185
1228.4999999993145	29887270431.300842	2017705.3151389363	29889288136.615982	9.688623800220398e-06	-736.8542136167216	1.273668943348133e-06	-8.451976837060704	0.048989973493456164	24236.72311808805	2072801938.3923447	7054.564127412625	2072808992.9564722	2.515318747966848e-05	720835.4521539247	4.169805865927607e-06	0.05722759888911622	2849531992.8395987	13584.615742211696	2849545577.455341	9.678479603325254e-06	-702895.6189356103	1.9312020061238135e-06	0.022046047929897998
1268.9999999998915	29887237492.19219	2018511.590324998	29889256003.78251	9.48939603774549e-06	-797.5230375038009	1.2667579696429448e-06	-8.483126996805112	0.04798666509770872	24105.383938144725	2072804525.1316726	7057.00300604431	2072811582.1346784	2.2669814682434353e-05	714241.1630149786	4.163073000379438e-06	0.051560486596716464	2849519123.992431	13740.361811585724	2849532864.3542433	9.246299637188016e-06	-698404.9932522388	1.914061389636286e-06	0.02107144676506293
1309.5000000004686	29887210658.91119	2011538.1262357235	29889222197.037426	9.224050954558967e-06	-892.1467492447778	1.2611083577992148e-06	-8.512080670926517	0.046651946812094974	23997.930174286324	2072806404.4335744	7067.479171608574	2072813471.9127462	2.144333064404954e-05	712358.7852177337	4.1607400300715976e-06	0.04875768125098846	2849506382.7348003	13849.64173666155	2849520232.376537	9.125512364480912e-06	-693459.4318718642	1.8979609860672796e-06	0.020807210645494848
