3.7013616288019007
Time 	 Eb 	 Ea 	 Ep 	 phi_d 	 phi_z 	 KED 	 MLD 	 K 	 E_k 	 Eb_D 	 Ea_D 	 Ep_D 	 phi_d_D 	 phi_z_D 	 KED_D 	 K_D 	 Eb_U 	 Ea_U 	 Ep_U 	 phi_d_U 	 phi_z_U 	 KED_U 	 K_U 
931.4999999968353	0.0	29741838302.514175	29741838302.514175	6.361442346771591e-05	-6495.154636742338	1.3669678561256816e-06	-8.218849840255592	0.3181891662308463	25898.661555877658	0.0	772213911.0506792	772213911.0506792	0.00024865804114147317	489268.7843883711	7.285518971837565e-06	0.34108251103136317	0.0	1061473822.8978853	1061473822.8978853	0.0008891982152789617	-534537.55107556	3.4246340191532817e-06	1.2322059047468752
971.999999996645	0.0	29741786608.02485	29741786608.02485	6.425547486977683e-05	-6900.77899669104	1.3731794788236296e-06	-8.281549520766774	0.32200162232751756	26017.364685968245	0.0	772211991.539078	772211991.539078	0.0001892018465239458	488452.57286713424	7.413843422413729e-06	0.26067534932485303	0.0	1061467214.9964681	1061467214.9964681	0.0007869347575857231	-538101.8979979535	3.396698522430231e-06	1.0901382749556168
1012.4999999964547	0.0	29741727337.012238	29741727337.012238	6.227332988349815e-05	-6933.844219618117	1.3801875611456816e-06	-8.337360223642172	0.3126500457414018	26151.59059538069	0.0	772208828.1276861	772208828.1276861	0.00015716048530468253	491430.61598308955	7.547086354824484e-06	0.2174145375166906	0.0	1061460435.2934624	1061460435.2934624	0.0006956075586070883	-539423.8821759331	3.371302655085154e-06	0.9635562330274654
1052.9999999968138	0.0	29741661877.878708	29741661877.878708	5.874863581189962e-05	-6386.896748173903	1.3879055085880606e-06	-8.403953674121405	0.29539650728301114	26301.33990892051	0.0	772205449.4342521	772205449.4342521	0.00013801293948028528	507587.47254913364	7.678172534675205e-06	0.19142257367157428	0.0	1061453477.9178678	1061453477.9178678	0.0006116410438180511	-539712.5919667353	3.3480310803274744e-06	0.8473738407646502
1093.499999997391	0.0	29741594257.8683	29741594257.8683	5.382360855204047e-05	-4659.217525088086	1.395769255952158e-06	-8.474740415335463	0.2708276414094144	26453.484440454635	0.0	772206081.3803065	772206081.3803065	0.00012446716077092585	546932.3694642028	7.771189779132825e-06	0.17292955569544002	0.0	1061446426.4864252	1061446426.4864252	0.0005419186551832308	-539498.4756437615	3.326142686362206e-06	0.7509472594844918
1133.999999997968	0.0	29741541454.240875	29741541454.240875	5.001178895992087e-05	-2061.987655621448	1.3981169208346283e-06	-8.52655750798722	0.25174741115557786	26499.91651547661	0.0	772208557.2886194	772208557.2886194	0.00011914884325483516	539668.3216063047	7.81606783437669e-06	0.16568876888717415	0.0	1061439332.9621795	1061439332.9621795	0.000483279371916882	-538618.5814974022	3.304635969009639e-06	0.6697572893819369
1174.499999998545	0.0	29741500688.53208	29741500688.53208	4.691247257883605e-05	-2360.504640213171	1.395525971500953e-06	-8.564297124600639	0.23620278085956659	26451.891492839393	0.0	772209977.939938	772209977.939938	0.00011200992834679812	545779.7153870225	7.859762804767831e-06	0.15581932482892	0.0	1061432210.6966743	1061432210.6966743	0.0004370461138803118	-537073.5889106668	3.2828444825900884e-06	0.6055985679230262
1214.999999999122	0.0	29741454879.45347	29741454879.45347	4.5023100524533554e-05	-1859.795737413438	1.3938851130036268e-06	-8.614916134185304	0.22674183245515445	26421.646935788154	0.0	772211725.101733	772211725.101733	0.00010577916004802508	543079.3259875719	7.894523445400583e-06	0.14715711547330973	0.0	1061425061.436421	1061425061.436421	0.00040189291108676337	-535150.2192148992	3.26073950570335e-06	0.5566960070311957
1255.4999999996992	0.0	29741410838.36798	29741410838.36798	4.4532562431533224e-05	-1822.3037998979269	1.3920147739705743e-06	-8.667032747603834	0.22432236485219162	26386.72443573485	0.0	772213544.4924409	772213544.4924409	9.956269347168115e-05	542625.3519863128	7.924208995043235e-06	0.13849747781103575	0.0	1061417893.8468902	1061417893.8468902	0.0003843948201584614	-533104.9848586232	3.238765676068477e-06	0.5322928778086837
1296.0000000002763	0.0	29741367486.57196	29741367486.57196	4.492854232241268e-05	-1707.7681711631797	1.3901229742612546e-06	-8.715555111821086	0.22636103602169677	26351.253772987053	0.0	772215244.5764674	772215244.5764674	9.664198108082441e-05	542250.7275789569	7.953087672292564e-06	0.13441827650740593	0.0	1061410729.7850215	1061410729.7850215	0.0003817314518115322	-531080.1343658142	3.2171411911944365e-06	0.5284950401860056
1336.5000000008533	0.0	29741323931.05486	29741323931.05486	4.328127399780666e-05	-1560.9115976738453	1.3885893186764415e-06	-8.757088658146964	0.21809267232116275	26322.591514510263	0.0	772216940.3738209	772216940.3738209	0.00010167851411121487	543068.0707543396	7.982788500968751e-06	0.14140593689276618	0.0	1061403594.7831773	1061403594.7831773	0.00038325902289283346	-529169.4093329887	3.1952565210800394e-06	0.5305753004102637
1377.0000000014304	0.0	29741280903.92189	29741280903.92189	4.1874450223294734e-05	-1399.3285918280494	1.3871905593340173e-06	-8.79163338658147	0.21102170171897777	26296.584953486796	0.0	772218465.2610767	772218465.2610767	0.00010942571163561357	541026.5837246054	8.012714655280721e-06	0.15217058730704186	0.0	1061396512.9477122	1061396512.9477122	0.00039607483769131936	-527434.2632514851	3.1719574482618934e-06	0.5483357942456971
1417.5000000020075	0.0	29741238351.753387	29741238351.753387	4.025673851854831e-05	-1408.463201080043	1.3856612116334254e-06	-8.833666134185304	0.2028791668524293	26268.283740540464	0.0	772219785.3769522	772219785.3769522	0.00011876393343265707	545872.1309332385	8.044000476078913e-06	0.16514637171415697	0.0	1061389508.8248787	1061389508.8248787	0.00040759297519172124	-525959.1277723603	3.1461689143220607e-06	0.5643516394028992
1458.0000000025846	0.0	29741194651.891327	29741194651.891327	4.084641982734208e-05	-1531.736298558578	1.3837597314939343e-06	-8.874001597444089	0.20585603898541	26233.080490332013	0.0	772221140.621836	772221140.621836	0.00011311818814407784	539238.6257094868	8.079371528974105e-06	0.1572722304135093	0.0	1061382591.832829	1061382591.832829	0.00042613529264356255	-524773.9048478729	3.117412241728515e-06	0.5900785753105112
1498.5000000031616	0.0	29741150099.994446	29741150099.994446	4.019818744248087e-05	-901.166758377525	1.381093032216667e-06	-8.915235623003195	0.2025855699383982	26183.398207429087	0.0	772222230.7509154	772222230.7509154	0.00010236048266907889	556937.2335417552	8.116742767507048e-06	0.14229606957478386	0.0	1061375765.7441002	1061375765.7441002	0.0004472655401571962	-523745.68958886724	3.085432462376153e-06	0.6193013285725265
1539.0000000037387	0.0	29741106182.050205	29741106182.050205	3.839668187626488e-05	-1098.6168086301884	1.3784318892179242e-06	-8.960563099041533	0.1934830587306001	26133.97513355252	0.0	772222081.6642718	772222081.6642718	8.982109239344166e-05	549869.2670480654	8.137325984659012e-06	0.12484971519691214	0.0	1061368997.9715598	1061368997.9715598	0.00047857112357623205	-522863.49059718614	3.0500619109454733e-06	0.6625097184768274
