5.781770450861869
Time 	 Eb 	 Ea 	 Ep 	 phi_d 	 phi_z 	 KED 	 MLD 	 K 	 E_k 	 Eb_D 	 Ea_D 	 Ep_D 	 phi_d_D 	 phi_z_D 	 KED_D 	 K_D 	 Eb_U 	 Ea_U 	 Ep_U 	 phi_d_U 	 phi_z_U 	 KED_U 	 K_U 
0.0	0.0	29042292178.95872	29042292178.95872	7.609293600115235e-06	0.0	0.0	-8.240615015974441	0.03892919202291993	0.0	0.0	1438120614.1872067	1438120614.1872067	0.10636504163548488	0.0	0.0	204.07046550566628	0.0	1977430703.0088506	1977430703.0088506	0.06917349546564946	0.0	0.0	132.7101688355449
40.50000000000131	0.0	29042269619.220123	29042269619.220123	0.00039375965059656114	-754.42793908769	5.588143574750748e-09	-8.317891373801917	2.001362294659539	67.025521981933	0.0	1438110367.4266095	1438110367.4266095	0.00813603672496302	14228.760923493035	2.2925404074980754e-08	15.494618147879727	0.0	1977420498.5691478	1977420498.5691478	0.011116707021748443	-14303.459424595687	1.4262308155769994e-08	21.185350695773742
81.00000000000284	0.0	29042259906.559258	29042259906.559258	0.00035543584077903735	-915.390473105353	2.6695798859045752e-08	-8.318989616613418	1.8069471349640902	397.012842718091	0.0	1438110390.1220205	1438110390.1220205	0.021357452952881866	55927.63064349994	1.1426219655460641e-07	40.692855975678086	0.0	1977418443.947609	1977418443.947609	0.022535517395871146	-56211.717714729355	6.077245472498581e-08	42.95311862181107
121.50000000000438	0.0	29042252283.96483	29042252283.96483	0.00026787916536801946	-994.1031681293754	7.712613218901804e-08	-8.323083067092652	1.3594794183510748	1247.1644505249187	0.0	1438112482.1912518	1438112482.1912518	0.05823325635633883	122909.64945477716	3.276269406682985e-07	110.68527488615128	0.0	1977414789.1525564	1977414789.1525564	0.08317740075483429	-123404.80294795599	1.6626882217617643e-07	158.27884164209306
162.0000000000059	0.0	29042245355.47859	29042245355.47859	0.00023408725191932634	-1091.268652544546	1.6399725181379725e-07	-8.3303714057508	1.1851851886443672	2773.118825591848	0.0	1438117249.620078	1438117249.620078	0.0505339692569028	211775.88853424686	6.659966014627391e-07	95.79362663176322	0.0	1977408620.8652966	1977408620.8652966	0.10496007784672455	-212314.6295274274	3.538920283607342e-07	199.29036904526797
202.50000000000745	0.0	29042238740.150566	29042238740.150566	0.0002083507183939255	-1266.2828467723125	2.8449514453126494e-07	-8.333765974440894	1.052472462625163	4948.61486316448	0.0	1438125369.0293922	1438125369.0293922	0.030442270054112437	318103.2203304218	1.0913527182144612e-06	57.55471698078832	0.0	1977399394.6458395	1977399394.6458395	0.09001257801166954	-318351.1878904993	6.223513684358004e-07	170.57987951663938
243.00000000000898	0.0	29042232364.098362	29042232364.098362	0.00017951137979795696	-1485.1959327114669	4.431759510193634e-07	-8.33236821086262	0.9049321298055845	7857.413340355765	0.0	1438137401.7190394	1438137401.7190394	0.01980305663931833	436846.2955540548	1.6071115115971089e-06	37.35706566720761	0.0	1977386864.3157341	1977386864.3157341	0.0661114238932295	-436361.5770246781	9.861449069596873e-07	125.08558102130904
283.49999999988023	0.0	29042226367.543484	29042226367.543484	0.0001555815155762562	-1691.4536064920094	6.456635748102497e-07	-8.331170127795527	0.782977382042373	11604.828592709062	0.0	1438153715.963346	1438153715.963346	0.013507591466608695	562839.5193358911	2.2185670833284077e-06	25.43280972904531	0.0	1977371066.1630812	1977371066.1630812	0.052804672353518295	-561190.0186197527	1.4711352699540417e-06	99.80109832288294
323.9999999996899	0.0	29042220987.568207	29042220987.568207	0.00014014702017885303	-1850.8050500040529	8.854806552379158e-07	-8.34375	0.7045225347078696	16065.001890556503	0.0	1438174445.491581	1438174445.491581	0.009615170384934512	691287.7083610005	2.8987737452111315e-06	18.078467289780466	0.0	1977352375.4452374	1977352375.4452374	0.04158255457381775	-688198.362065033	2.0660875740181532e-06	78.55558000007862
364.4999999994996	0.0	29042216551.41407	29042216551.41407	0.00012995087670658514	-1993.9141845614977	1.1460167203504669e-06	-8.354532747603834	0.6508835520051267	20934.408681373992	0.0	1438199319.7035847	1438199319.7035847	0.005655141101610324	818981.4652183512	3.607347791098985e-06	10.63218490137431	0.0	1977331609.1427531	1977331609.1427531	0.03559410190842282	-814486.3798188496	2.718800352284353e-06	66.83683173896497
