1.3480811651689015
Time 	 Eb 	 Ea 	 Ep 	 phi_d 	 phi_z 	 KED 	 MLD 	 K 	 E_k 	 Eb_D 	 Ea_D 	 Ep_D 	 phi_d_D 	 phi_z_D 	 KED_D 	 K_D 	 Eb_U 	 Ea_U 	 Ep_U 	 phi_d_U 	 phi_z_U 	 KED_U 	 K_U 
944.9999999967719	30068588232.556973	-237383.9473872185	30068350848.60958	8.715078227099229e-07	-294.6960773592289	1.1610771211901683e-06	-8.104532747603834	0.004443908350680814	22235.00532102947	2072681583.1081016	2110.591732436791	2072683693.6998339	1.5590886220992401e-06	345348.7669769391	3.0252375451530127e-06	0.0035730089996877726	2849762880.689699	1651.296474341303	2849764531.9861736	1.1115974475689366e-06	-334527.71556363977	2.198548360419778e-06	0.0025529521642851005
985.4999999965816	30068533414.096626	-202035.67266726494	30068331378.423958	8.754140995527072e-07	-261.961893353066	1.1461554453435491e-06	-8.125399361022364	0.0044631981899531555	21952.384405217872	2072682859.5612009	2124.5207152217627	2072684984.0819156	1.5130199968316407e-06	352678.5073832246	2.983913064607379e-06	0.0034655946504382304	2849756598.781024	1710.1075653126463	2849758308.8885884	1.115697054810991e-06	-342182.2951526598	2.16455287954321e-06	0.0025620818906308745
1025.999999996429	30068484042.650826	-172946.00150585175	30068311096.64932	8.79252411748723e-07	-196.80437220790932	1.1305809609721086e-06	-8.14207268370607	0.004482024863272991	21656.869498720585	2072684304.5308127	2139.3384973690845	2072686443.8693104	1.4444934966197656e-06	359315.19607737235	2.9398848902337625e-06	0.003306364024210588	2849749917.9439936	1765.2855863547884	2849751683.2295794	1.1197630945239011e-06	-347531.69315115036	2.1301905217006934e-06	0.0025710804783165074
1066.4999999970062	30068433151.002357	-142702.96719026566	30068290448.035168	8.855089899953277e-07	-123.7995852437649	1.114822370564467e-06	-8.157747603833865	0.004513006910097108	21357.35793473351	2072685837.9548643	2142.3702432182617	2072687980.3251073	1.3759494370462928e-06	365405.48111823876	2.8947522008630953e-06	0.0031469355290797488	2849742889.7849817	1818.5959747340528	2849744708.3809566	1.1248900058832149e-06	-351657.64317925455	2.0965244781120635e-06	0.0025824619160813053
1106.9999999975832	30068388810.09058	-119502.5571603775	30068269307.533417	8.975505820135719e-07	2.9608013360607517	1.0993761779669998e-06	-8.180710862619808	0.004573311687772069	21063.404158082747	2072687748.3751557	2124.9281092472374	2072689873.3032649	1.3064778647808535e-06	370428.0932554064	2.8496998450807995e-06	0.002985584100736456	2849735601.559549	1873.912471356336	2849737475.472021	1.1311965460628802e-06	-354563.82557802164	2.0643012207974888e-06	0.0025964997197532817
1147.4999999981603	30068345397.873825	-97054.91355085373	30068248342.960278	9.132824976531571e-07	69.44835539451833	1.0844182097060977e-06	-8.209065495207668	0.004652300589104548	20778.280374695853	2072689809.8892727	2084.4804872786626	2072691894.36976	1.2415426404490278e-06	371951.2817581096	2.80633894803958e-06	0.0028351665714150777	2849728059.9555373	1936.3802198311314	2849729996.335758	1.1426175835835534e-06	-355957.4533890993	2.033760211715052e-06	0.0026222127938270823
1187.9999999987374	30068304937.07678	-77830.16305077076	30068227106.913727	9.339855561868565e-07	28.215389814371143	1.0703045966849408e-06	-8.22454073482428	0.004756633426639	20508.84828447182	2072691820.1751814	2025.6823263182303	2072693845.8575077	1.2145042328939032e-06	372759.8939569682	2.7661900759375e-06	0.0027718315091002565	2849720265.564301	2010.68687081011	2849722276.251172	1.1549033082796597e-06	-355865.74199745414	2.0048537422498258e-06	0.002649846718167356
1228.4999999993145	30068267157.320652	-61853.52132844925	30068205303.79932	9.590280296272e-07	40.984623014858116	1.0571870014471948e-06	-8.241813099041533	0.004883132085628613	20258.148115426957	2072693744.2404084	1959.5039127338678	2072695703.7443213	1.1947191417173141e-06	373861.97695712594	2.7305254228330786e-06	0.002725453603032048	2849712268.6974196	2098.0169554082677	2849714366.714375	1.1716910664541468e-06	-354492.3603887807	1.9774579612643416e-06	0.0026877600552026705
1268.9999999998915	30068227022.00661	-44030.57888352872	30068182991.427727	9.906640257455647e-07	63.32691612102035	1.0451614316746026e-06	-8.264876198083067	0.005043305602234424	20028.107736437854	2072695522.3157372	1898.4559184778482	2072697420.7716558	1.1684870385834601e-06	374500.03196027986	2.699638459796307e-06	0.0026647274591660177	2849704166.3640823	2193.3416689126752	2849706359.7057514	1.1975926620104018e-06	-351995.73510569014	1.951500316087888e-06	0.0027465277131415826
1309.5000000004686	30068190879.597176	-30711.550211906433	30068160168.04696	1.0251705601016087e-06	181.0260885122095	1.0342331181747669e-06	-8.290934504792332	0.005218225062690474	19818.860743485413	2072697031.7584221	1851.5894557363354	2072698883.347878	1.1458962724576866e-06	372389.42578271515	2.6734857037081825e-06	0.0026127123152652997	2849696071.339005	2286.1587178027257	2849698357.497723	1.2277866627099902e-06	-348603.4436061623	1.9269147907947517e-06	0.0028150912622056283
