3.7099538544742154
Time 	 Eb 	 Ea 	 Ep 	 phi_d 	 phi_z 	 KED 	 MLD 	 K 	 E_k 	 Eb_D 	 Ea_D 	 Ep_D 	 phi_d_D 	 phi_z_D 	 KED_D 	 K_D 	 Eb_U 	 Ea_U 	 Ep_U 	 phi_d_U 	 phi_z_U 	 KED_U 	 K_U 
944.9999999967719	29737379273.653473	4442684.853389889	29741821958.506866	6.427598273011007e-05	-6663.600671527988	1.368986255415471e-06	-8.239017571884984	0.321703435808717	25937.40350672543	2072865459.7232943	10752.02404302731	2072876211.7473373	0.0003205712166140391	806681.564171118	4.480425570103012e-06	0.7206349839164101	2849528201.0304627	21898.776016067248	2849550099.8064785	0.00016215624614214968	-875834.8662418507	2.0878585047317486e-06	0.3672864781909947
985.4999999965816	29737220355.40541	4547288.974143982	29741767644.37956	6.37960869671161e-05	-6960.066491160918	1.3754128347621778e-06	-8.299720447284345	0.3199024326852473	26059.87869212671	2072860111.641845	10903.071345427074	2072871014.7131906	0.00026434509239482424	811239.2013992921	4.559808616792446e-06	0.5968205089405767	2849511975.698453	22587.23093026271	2849534562.9293833	0.00013986461467524832	-883350.7717202723	2.07122570414829e-06	0.31667769037585003
1025.999999996429	29737096012.934513	4610089.6162673235	29741706102.55078	6.128539836587105e-05	-6833.578695861917	1.3827006415220169e-06	-8.35792731629393	0.30787223468308483	26200.27835900273	2072853065.358593	10882.726315119304	2072863948.0849082	0.00021921470506263893	824005.4094194416	4.641695264566837e-06	0.49673960368999975	2849495560.2949343	23157.075970923062	2849518717.370905	0.00012417907391109697	-887422.1904672357	2.0560965517579386e-06	0.2811336833391757
1066.4999999970062	29736980750.591717	4658432.780275673	29741639183.371998	5.719495685759075e-05	-5990.14274346093	1.3905796757993936e-06	-8.427316293929712	0.28766883005865423	26353.17071060026	2072847526.2445211	10760.621659760363	2072858286.8661811	0.00018988439592619718	861394.6917676053	4.718141552407269e-06	0.4312898083373596	2849478987.1514106	23629.519659609534	2849502616.67107	0.00010248932360807807	-889524.7758137232	2.0421373556216023e-06	0.23206043037090784
1106.9999999975832	29736900187.197647	4673323.576180071	29741573510.77383	5.2315287434545976e-05	-3678.337573090399	1.3977611830821955e-06	-8.496904952076678	0.26328322960572703	26492.049013277592	2072852051.4898174	10776.624725391155	2072862828.1145432	0.00016828679762041714	900404.2797209425	4.760543577266189e-06	0.3827516833399613	2849462351.68241	24038.613859253004	2849486390.296269	8.720862943919964e-05	-890083.8560415569	2.0288334150953392e-06	0.19748778645082937
1147.4999999981603	29736859213.397972	4670286.076081425	29741529499.47405	4.874948141656863e-05	-2174.6752597040913	1.3968502979325851e-06	-8.538138977635782	0.24541832047543863	26476.25861916793	2072854469.6321154	10785.097071716562	2072865254.729187	0.0001538888789798192	898978.8430574045	4.788382598652178e-06	0.35013465897018237	2849445667.056715	24413.732464026194	2849470080.78918	7.36745101468289e-05	-889120.3913952487	2.015608056052655e-06	0.16683889636043003
1187.9999999987374	29736821304.11419	4663090.992851108	29741484395.107037	4.622786223708871e-05	-1869.691326628381	1.3952524678160301e-06	-8.582068690095847	0.2327740670174398	26447.05733195976	2072857699.2091575	10754.773057546465	2072868453.982215	0.00014528624831823246	899624.8083361973	4.813097318123726e-06	0.33059892724501144	2849428925.0299187	24764.449842049737	2849453689.479761	6.157498375779702e-05	-886945.9273529251	2.0021936412464156e-06	0.1394073936561529
1228.4999999993145	29736803215.982155	4636726.276614994	29741439942.258778	4.474083787893565e-05	-1906.682110077822	1.3933162031844997e-06	-8.63258785942492	0.22533772726821713	26411.082946454062	2072861023.7209203	10749.384245573543	2072871773.1051657	0.00013347846298947716	896496.8280191835	4.832849868156887e-06	0.3037210862718653	2849412152.913158	25080.26996420184	2849437233.183121	5.3538766994859106e-05	-884073.949558404	1.9887036210478265e-06	0.12116953389063431
1268.9999999998915	29736803555.205536	4592801.894242346	29741396357.09978	4.46093381982729e-05	-1773.9170257059527	1.3913650115701186e-06	-8.685103833865815	0.22472484882460422	26374.538137818872	2072864300.277521	10769.950003627688	2072875070.2275248	0.00011822976067684208	895365.2853765856	4.850550829275335e-06	0.26899958586869166	2849395417.023822	25345.073123930022	2849420762.096946	4.8732745481954386e-05	-880921.5852441605	1.9754276431510016e-06	0.11026209749205733
1309.5000000004686	29736818229.296757	4534770.232661933	29741352999.52942	4.439383842327054e-05	-1672.2350215730446	1.3895615215738384e-06	-8.72833466453674	0.223679287987218	26340.741997968806	2072867309.771428	10812.492051864974	2072878122.26348	0.00010586385276106184	895133.534953899	4.868424789689657e-06	0.24083616126331103	2849378804.869761	25545.110858133994	2849404349.9806194	5.240354619653467e-05	-877800.2669569661	1.9623434925248623e-06	0.11855120628350364
